Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
obj58__105.png;128;128;0;0;128;128;57
obj7__40.png;128;128;0;0;128;128;6
obj87__275.png;128;128;0;0;128;128;86
obj17__260.png;128;128;0;0;128;128;16
obj69__85.png;128;128;0;0;128;128;68
obj56__155.png;128;128;0;0;128;128;55
obj86__300.png;128;128;0;0;128;128;85
obj57__15.png;128;128;0;0;128;128;56
obj67__215.png;128;128;0;0;128;128;66
obj5__270.png;128;128;0;0;128;128;4
obj21__25.png;128;128;0;0;128;128;20
obj1__235.png;128;128;0;0;128;128;0
obj12__100.png;128;128;0;0;128;128;11
obj41__340.png;128;128;0;0;128;128;40
obj76__195.png;128;128;0;0;128;128;75
obj91__35.png;128;128;0;0;128;128;90
obj64__265.png;128;128;0;0;128;128;63
obj91__80.png;128;128;0;0;128;128;90
obj65__140.png;128;128;0;0;128;128;64
obj13__135.png;128;128;0;0;128;128;12
obj38__50.png;128;128;0;0;128;128;37
obj2__235.png;128;128;0;0;128;128;1
obj36__325.png;128;128;0;0;128;128;35
obj86__10.png;128;128;0;0;128;128;85
obj25__235.png;128;128;0;0;128;128;24
obj64__150.png;128;128;0;0;128;128;63
obj74__70.png;128;128;0;0;128;128;73
obj71__265.png;128;128;0;0;128;128;70
obj80__135.png;128;128;0;0;128;128;79
obj97__220.png;128;128;0;0;128;128;96
obj21__160.png;128;128;0;0;128;128;20
obj42__25.png;128;128;0;0;128;128;41
obj45__5.png;128;128;0;0;128;128;44
obj5__165.png;128;128;0;0;128;128;4
obj86__85.png;128;128;0;0;128;128;85
obj79__175.png;128;128;0;0;128;128;78
obj70__270.png;128;128;0;0;128;128;69
obj73__145.png;128;128;0;0;128;128;72
obj93__290.png;128;128;0;0;128;128;92
obj35__85.png;128;128;0;0;128;128;34
obj98__300.png;128;128;0;0;128;128;97
obj51__10.png;128;128;0;0;128;128;50
obj15__75.png;128;128;0;0;128;128;14
obj64__45.png;128;128;0;0;128;128;63
obj58__355.png;128;128;0;0;128;128;57
obj91__10.png;128;128;0;0;128;128;90
obj51__330.png;128;128;0;0;128;128;50
obj68__135.png;128;128;0;0;128;128;67
obj55__70.png;128;128;0;0;128;128;54
obj9__75.png;128;128;0;0;128;128;8
obj18__210.png;128;128;0;0;128;128;17
obj27__120.png;128;128;0;0;128;128;26
obj76__165.png;128;128;0;0;128;128;75
obj81__40.png;128;128;0;0;128;128;80
obj63__350.png;128;128;0;0;128;128;62
obj6__55.png;128;128;0;0;128;128;5
obj86__135.png;128;128;0;0;128;128;85
obj39__30.png;128;128;0;0;128;128;38
obj58__45.png;128;128;0;0;128;128;57
obj50__270.png;128;128;0;0;128;128;49
obj24__35.png;128;128;0;0;128;128;23
obj83__125.png;128;128;0;0;128;128;82
obj15__240.png;128;128;0;0;128;128;14
obj83__315.png;128;128;0;0;128;128;82
obj79__60.png;128;128;0;0;128;128;78
obj61__35.png;128;128;0;0;128;128;60
obj89__285.png;128;128;0;0;128;128;88
obj64__220.png;128;128;0;0;128;128;63
obj40__10.png;128;128;0;0;128;128;39
obj54__150.png;128;128;0;0;128;128;53
obj68__85.png;128;128;0;0;128;128;67
obj78__10.png;128;128;0;0;128;128;77
obj21__155.png;128;128;0;0;128;128;20
obj41__150.png;128;128;0;0;128;128;40
obj14__290.png;128;128;0;0;128;128;13
obj57__275.png;128;128;0;0;128;128;56
obj53__210.png;128;128;0;0;128;128;52
obj71__285.png;128;128;0;0;128;128;70
obj9__50.png;128;128;0;0;128;128;8
obj34__90.png;128;128;0;0;128;128;33
obj22__265.png;128;128;0;0;128;128;21
obj20__320.png;128;128;0;0;128;128;19
obj90__265.png;128;128;0;0;128;128;89
obj5__65.png;128;128;0;0;128;128;4
obj21__295.png;128;128;0;0;128;128;20
obj32__85.png;128;128;0;0;128;128;31
obj83__235.png;128;128;0;0;128;128;82
obj18__120.png;128;128;0;0;128;128;17
obj34__310.png;128;128;0;0;128;128;33
obj33__165.png;128;128;0;0;128;128;32
obj56__205.png;128;128;0;0;128;128;55
obj83__75.png;128;128;0;0;128;128;82
obj76__65.png;128;128;0;0;128;128;75
obj49__310.png;128;128;0;0;128;128;48
obj25__0.png;128;128;0;0;128;128;24
obj47__225.png;128;128;0;0;128;128;46
obj76__210.png;128;128;0;0;128;128;75
obj91__185.png;128;128;0;0;128;128;90
obj58__345.png;128;128;0;0;128;128;57
obj18__230.png;128;128;0;0;128;128;17
obj52__165.png;128;128;0;0;128;128;51
obj4__355.png;128;128;0;0;128;128;3
obj32__120.png;128;128;0;0;128;128;31
obj9__305.png;128;128;0;0;128;128;8
obj25__145.png;128;128;0;0;128;128;24
obj82__140.png;128;128;0;0;128;128;81
obj52__75.png;128;128;0;0;128;128;51
obj17__345.png;128;128;0;0;128;128;16
obj53__330.png;128;128;0;0;128;128;52
obj43__185.png;128;128;0;0;128;128;42
obj82__280.png;128;128;0;0;128;128;81
obj55__145.png;128;128;0;0;128;128;54
obj47__115.png;128;128;0;0;128;128;46
obj92__230.png;128;128;0;0;128;128;91
obj8__105.png;128;128;0;0;128;128;7
obj90__95.png;128;128;0;0;128;128;89
obj65__320.png;128;128;0;0;128;128;64
obj31__110.png;128;128;0;0;128;128;30
obj25__260.png;128;128;0;0;128;128;24
obj51__220.png;128;128;0;0;128;128;50
obj4__130.png;128;128;0;0;128;128;3
obj78__15.png;128;128;0;0;128;128;77
obj12__245.png;128;128;0;0;128;128;11
obj97__30.png;128;128;0;0;128;128;96
obj89__105.png;128;128;0;0;128;128;88
obj28__350.png;128;128;0;0;128;128;27
obj89__275.png;128;128;0;0;128;128;88
obj97__25.png;128;128;0;0;128;128;96
obj9__5.png;128;128;0;0;128;128;8
obj16__50.png;128;128;0;0;128;128;15
obj44__105.png;128;128;0;0;128;128;43
obj29__150.png;128;128;0;0;128;128;28
obj38__245.png;128;128;0;0;128;128;37
obj67__10.png;128;128;0;0;128;128;66
obj56__95.png;128;128;0;0;128;128;55
obj45__175.png;128;128;0;0;128;128;44
obj66__45.png;128;128;0;0;128;128;65
obj49__250.png;128;128;0;0;128;128;48
obj51__225.png;128;128;0;0;128;128;50
obj2__75.png;128;128;0;0;128;128;1
obj31__220.png;128;128;0;0;128;128;30
obj69__140.png;128;128;0;0;128;128;68
obj18__145.png;128;128;0;0;128;128;17
obj69__270.png;128;128;0;0;128;128;68
obj51__315.png;128;128;0;0;128;128;50
obj78__105.png;128;128;0;0;128;128;77
obj56__185.png;128;128;0;0;128;128;55
obj51__0.png;128;128;0;0;128;128;50
obj88__330.png;128;128;0;0;128;128;87
obj17__100.png;128;128;0;0;128;128;16
obj57__105.png;128;128;0;0;128;128;56
obj48__190.png;128;128;0;0;128;128;47
obj79__220.png;128;128;0;0;128;128;78
obj52__135.png;128;128;0;0;128;128;51
obj38__230.png;128;128;0;0;128;128;37
obj67__195.png;128;128;0;0;128;128;66
obj82__5.png;128;128;0;0;128;128;81
obj51__270.png;128;128;0;0;128;128;50
obj20__5.png;128;128;0;0;128;128;19
obj32__25.png;128;128;0;0;128;128;31
obj8__340.png;128;128;0;0;128;128;7
obj20__75.png;128;128;0;0;128;128;19
obj25__20.png;128;128;0;0;128;128;24
obj97__175.png;128;128;0;0;128;128;96
obj76__25.png;128;128;0;0;128;128;75
obj86__80.png;128;128;0;0;128;128;85
obj15__30.png;128;128;0;0;128;128;14
obj41__10.png;128;128;0;0;128;128;40
obj79__205.png;128;128;0;0;128;128;78
obj33__20.png;128;128;0;0;128;128;32
obj37__300.png;128;128;0;0;128;128;36
obj12__180.png;128;128;0;0;128;128;11
obj17__210.png;128;128;0;0;128;128;16
obj26__220.png;128;128;0;0;128;128;25
obj39__150.png;128;128;0;0;128;128;38
obj31__130.png;128;128;0;0;128;128;30
obj84__325.png;128;128;0;0;128;128;83
obj61__275.png;128;128;0;0;128;128;60
obj25__180.png;128;128;0;0;128;128;24
obj84__65.png;128;128;0;0;128;128;83
obj3__45.png;128;128;0;0;128;128;2
obj82__130.png;128;128;0;0;128;128;81
obj69__60.png;128;128;0;0;128;128;68
obj49__190.png;128;128;0;0;128;128;48
obj46__65.png;128;128;0;0;128;128;45
obj87__225.png;128;128;0;0;128;128;86
obj50__100.png;128;128;0;0;128;128;49
obj32__265.png;128;128;0;0;128;128;31
obj29__70.png;128;128;0;0;128;128;28
obj25__195.png;128;128;0;0;128;128;24
obj90__30.png;128;128;0;0;128;128;89
obj38__295.png;128;128;0;0;128;128;37
obj17__240.png;128;128;0;0;128;128;16
obj70__230.png;128;128;0;0;128;128;69
obj8__245.png;128;128;0;0;128;128;7
obj75__190.png;128;128;0;0;128;128;74
obj31__335.png;128;128;0;0;128;128;30
obj16__320.png;128;128;0;0;128;128;15
obj86__335.png;128;128;0;0;128;128;85
obj63__275.png;128;128;0;0;128;128;62
obj47__110.png;128;128;0;0;128;128;46
obj67__85.png;128;128;0;0;128;128;66
obj8__115.png;128;128;0;0;128;128;7
obj86__235.png;128;128;0;0;128;128;85
obj82__195.png;128;128;0;0;128;128;81
obj5__140.png;128;128;0;0;128;128;4
obj4__260.png;128;128;0;0;128;128;3
obj64__135.png;128;128;0;0;128;128;63
obj12__115.png;128;128;0;0;128;128;11
obj84__310.png;128;128;0;0;128;128;83
obj37__85.png;128;128;0;0;128;128;36
obj53__305.png;128;128;0;0;128;128;52
obj15__40.png;128;128;0;0;128;128;14
obj73__315.png;128;128;0;0;128;128;72
obj9__20.png;128;128;0;0;128;128;8
obj9__30.png;128;128;0;0;128;128;8
obj20__160.png;128;128;0;0;128;128;19
obj33__55.png;128;128;0;0;128;128;32
obj56__260.png;128;128;0;0;128;128;55
obj92__135.png;128;128;0;0;128;128;91
obj53__110.png;128;128;0;0;128;128;52
obj79__50.png;128;128;0;0;128;128;78
obj53__145.png;128;128;0;0;128;128;52
obj18__150.png;128;128;0;0;128;128;17
obj15__125.png;128;128;0;0;128;128;14
obj38__240.png;128;128;0;0;128;128;37
obj72__40.png;128;128;0;0;128;128;71
obj68__155.png;128;128;0;0;128;128;67
obj23__325.png;128;128;0;0;128;128;22
obj91__250.png;128;128;0;0;128;128;90
obj43__280.png;128;128;0;0;128;128;42
obj79__115.png;128;128;0;0;128;128;78
obj62__55.png;128;128;0;0;128;128;61
obj96__105.png;128;128;0;0;128;128;95
obj43__15.png;128;128;0;0;128;128;42
obj68__185.png;128;128;0;0;128;128;67
obj72__275.png;128;128;0;0;128;128;71
obj79__15.png;128;128;0;0;128;128;78
obj91__305.png;128;128;0;0;128;128;90
obj22__95.png;128;128;0;0;128;128;21
obj98__190.png;128;128;0;0;128;128;97
obj96__255.png;128;128;0;0;128;128;95
obj39__160.png;128;128;0;0;128;128;38
obj15__205.png;128;128;0;0;128;128;14
obj91__355.png;128;128;0;0;128;128;90
obj19__130.png;128;128;0;0;128;128;18
obj52__55.png;128;128;0;0;128;128;51
obj60__120.png;128;128;0;0;128;128;59
obj56__340.png;128;128;0;0;128;128;55
obj14__240.png;128;128;0;0;128;128;13
obj28__135.png;128;128;0;0;128;128;27
obj25__25.png;128;128;0;0;128;128;24
obj9__310.png;128;128;0;0;128;128;8
obj75__80.png;128;128;0;0;128;128;74
obj65__125.png;128;128;0;0;128;128;64
obj53__275.png;128;128;0;0;128;128;52
obj78__190.png;128;128;0;0;128;128;77
obj31__60.png;128;128;0;0;128;128;30
obj68__225.png;128;128;0;0;128;128;67
obj96__30.png;128;128;0;0;128;128;95
obj16__215.png;128;128;0;0;128;128;15
obj98__160.png;128;128;0;0;128;128;97
obj36__130.png;128;128;0;0;128;128;35
obj18__235.png;128;128;0;0;128;128;17
obj100__235.png;128;128;0;0;128;128;99
obj89__50.png;128;128;0;0;128;128;88
obj23__330.png;128;128;0;0;128;128;22
obj24__20.png;128;128;0;0;128;128;23
obj99__295.png;128;128;0;0;128;128;98
obj50__295.png;128;128;0;0;128;128;49
obj35__195.png;128;128;0;0;128;128;34
obj27__150.png;128;128;0;0;128;128;26
obj44__85.png;128;128;0;0;128;128;43
obj17__305.png;128;128;0;0;128;128;16
obj26__295.png;128;128;0;0;128;128;25
obj76__35.png;128;128;0;0;128;128;75
obj30__35.png;128;128;0;0;128;128;29
obj21__145.png;128;128;0;0;128;128;20
obj53__80.png;128;128;0;0;128;128;52
obj61__125.png;128;128;0;0;128;128;60
obj56__320.png;128;128;0;0;128;128;55
obj28__50.png;128;128;0;0;128;128;27
obj54__15.png;128;128;0;0;128;128;53
obj74__320.png;128;128;0;0;128;128;73
obj89__295.png;128;128;0;0;128;128;88
obj66__75.png;128;128;0;0;128;128;65
obj74__110.png;128;128;0;0;128;128;73
obj47__245.png;128;128;0;0;128;128;46
obj37__235.png;128;128;0;0;128;128;36
obj92__5.png;128;128;0;0;128;128;91
obj68__250.png;128;128;0;0;128;128;67
obj29__30.png;128;128;0;0;128;128;28
obj1__60.png;128;128;0;0;128;128;0
obj61__230.png;128;128;0;0;128;128;60
obj30__305.png;128;128;0;0;128;128;29
obj62__110.png;128;128;0;0;128;128;61
obj45__270.png;128;128;0;0;128;128;44
obj35__125.png;128;128;0;0;128;128;34
obj35__105.png;128;128;0;0;128;128;34
obj95__45.png;128;128;0;0;128;128;94
obj15__265.png;128;128;0;0;128;128;14
obj81__85.png;128;128;0;0;128;128;80
obj86__130.png;128;128;0;0;128;128;85
obj49__145.png;128;128;0;0;128;128;48
obj95__155.png;128;128;0;0;128;128;94
obj14__250.png;128;128;0;0;128;128;13
obj89__85.png;128;128;0;0;128;128;88
obj39__205.png;128;128;0;0;128;128;38
obj13__320.png;128;128;0;0;128;128;12
obj19__285.png;128;128;0;0;128;128;18
obj76__170.png;128;128;0;0;128;128;75
obj86__220.png;128;128;0;0;128;128;85
obj99__5.png;128;128;0;0;128;128;98
obj19__95.png;128;128;0;0;128;128;18
obj31__210.png;128;128;0;0;128;128;30
obj22__320.png;128;128;0;0;128;128;21
obj67__340.png;128;128;0;0;128;128;66
obj41__160.png;128;128;0;0;128;128;40
obj65__40.png;128;128;0;0;128;128;64
obj94__70.png;128;128;0;0;128;128;93
obj85__210.png;128;128;0;0;128;128;84
obj49__330.png;128;128;0;0;128;128;48
obj87__345.png;128;128;0;0;128;128;86
obj21__120.png;128;128;0;0;128;128;20
obj16__300.png;128;128;0;0;128;128;15
obj6__145.png;128;128;0;0;128;128;5
obj40__75.png;128;128;0;0;128;128;39
obj45__345.png;128;128;0;0;128;128;44
obj48__335.png;128;128;0;0;128;128;47
obj34__265.png;128;128;0;0;128;128;33
obj4__270.png;128;128;0;0;128;128;3
obj53__60.png;128;128;0;0;128;128;52
obj24__350.png;128;128;0;0;128;128;23
obj51__90.png;128;128;0;0;128;128;50
obj76__205.png;128;128;0;0;128;128;75
obj22__195.png;128;128;0;0;128;128;21
obj32__230.png;128;128;0;0;128;128;31
obj78__180.png;128;128;0;0;128;128;77
obj69__200.png;128;128;0;0;128;128;68
obj31__230.png;128;128;0;0;128;128;30
obj76__120.png;128;128;0;0;128;128;75
obj75__235.png;128;128;0;0;128;128;74
obj63__315.png;128;128;0;0;128;128;62
obj23__130.png;128;128;0;0;128;128;22
obj41__335.png;128;128;0;0;128;128;40
obj99__35.png;128;128;0;0;128;128;98
obj62__5.png;128;128;0;0;128;128;61
obj5__295.png;128;128;0;0;128;128;4
obj25__190.png;128;128;0;0;128;128;24
obj55__260.png;128;128;0;0;128;128;54
obj96__300.png;128;128;0;0;128;128;95
obj71__40.png;128;128;0;0;128;128;70
obj81__325.png;128;128;0;0;128;128;80
obj60__30.png;128;128;0;0;128;128;59
obj47__165.png;128;128;0;0;128;128;46
obj76__355.png;128;128;0;0;128;128;75
obj5__145.png;128;128;0;0;128;128;4
obj64__195.png;128;128;0;0;128;128;63
obj75__55.png;128;128;0;0;128;128;74
obj58__145.png;128;128;0;0;128;128;57
obj37__130.png;128;128;0;0;128;128;36
obj92__325.png;128;128;0;0;128;128;91
obj97__260.png;128;128;0;0;128;128;96
obj48__210.png;128;128;0;0;128;128;47
obj57__85.png;128;128;0;0;128;128;56
obj12__285.png;128;128;0;0;128;128;11
obj66__220.png;128;128;0;0;128;128;65
obj8__265.png;128;128;0;0;128;128;7
obj75__240.png;128;128;0;0;128;128;74
obj73__290.png;128;128;0;0;128;128;72
obj41__220.png;128;128;0;0;128;128;40
obj47__55.png;128;128;0;0;128;128;46
obj71__245.png;128;128;0;0;128;128;70
obj39__340.png;128;128;0;0;128;128;38
obj8__155.png;128;128;0;0;128;128;7
obj81__160.png;128;128;0;0;128;128;80
obj89__60.png;128;128;0;0;128;128;88
obj84__0.png;128;128;0;0;128;128;83
obj18__335.png;128;128;0;0;128;128;17
obj55__245.png;128;128;0;0;128;128;54
obj76__175.png;128;128;0;0;128;128;75
obj30__185.png;128;128;0;0;128;128;29
obj37__350.png;128;128;0;0;128;128;36
obj72__90.png;128;128;0;0;128;128;71
obj59__250.png;128;128;0;0;128;128;58
obj4__75.png;128;128;0;0;128;128;3
obj96__150.png;128;128;0;0;128;128;95
obj25__330.png;128;128;0;0;128;128;24
obj33__0.png;128;128;0;0;128;128;32
obj28__295.png;128;128;0;0;128;128;27
obj41__280.png;128;128;0;0;128;128;40
obj72__195.png;128;128;0;0;128;128;71
obj95__35.png;128;128;0;0;128;128;94
obj45__25.png;128;128;0;0;128;128;44
obj74__85.png;128;128;0;0;128;128;73
obj57__315.png;128;128;0;0;128;128;56
obj14__230.png;128;128;0;0;128;128;13
obj22__235.png;128;128;0;0;128;128;21
obj9__350.png;128;128;0;0;128;128;8
obj24__145.png;128;128;0;0;128;128;23
obj30__325.png;128;128;0;0;128;128;29
obj1__300.png;128;128;0;0;128;128;0
obj76__290.png;128;128;0;0;128;128;75
obj86__330.png;128;128;0;0;128;128;85
obj82__80.png;128;128;0;0;128;128;81
obj71__250.png;128;128;0;0;128;128;70
obj15__15.png;128;128;0;0;128;128;14
obj2__0.png;128;128;0;0;128;128;1
obj26__205.png;128;128;0;0;128;128;25
obj80__305.png;128;128;0;0;128;128;79
obj22__80.png;128;128;0;0;128;128;21
obj79__300.png;128;128;0;0;128;128;78
obj20__210.png;128;128;0;0;128;128;19
obj62__185.png;128;128;0;0;128;128;61
obj26__50.png;128;128;0;0;128;128;25
obj49__185.png;128;128;0;0;128;128;48
obj70__275.png;128;128;0;0;128;128;69
obj79__90.png;128;128;0;0;128;128;78
obj77__160.png;128;128;0;0;128;128;76
obj31__50.png;128;128;0;0;128;128;30
obj28__120.png;128;128;0;0;128;128;27
obj66__245.png;128;128;0;0;128;128;65
obj41__15.png;128;128;0;0;128;128;40
obj7__160.png;128;128;0;0;128;128;6
obj44__335.png;128;128;0;0;128;128;43
obj95__195.png;128;128;0;0;128;128;94
obj31__160.png;128;128;0;0;128;128;30
obj85__105.png;128;128;0;0;128;128;84
obj96__270.png;128;128;0;0;128;128;95
obj53__125.png;128;128;0;0;128;128;52
obj95__55.png;128;128;0;0;128;128;94
obj57__225.png;128;128;0;0;128;128;56
obj84__210.png;128;128;0;0;128;128;83
obj40__155.png;128;128;0;0;128;128;39
obj36__160.png;128;128;0;0;128;128;35
obj23__135.png;128;128;0;0;128;128;22
obj33__355.png;128;128;0;0;128;128;32
obj71__115.png;128;128;0;0;128;128;70
obj34__120.png;128;128;0;0;128;128;33
obj56__25.png;128;128;0;0;128;128;55
obj28__205.png;128;128;0;0;128;128;27
obj8__5.png;128;128;0;0;128;128;7
obj57__70.png;128;128;0;0;128;128;56
obj57__50.png;128;128;0;0;128;128;56
obj33__290.png;128;128;0;0;128;128;32
obj38__180.png;128;128;0;0;128;128;37
obj58__170.png;128;128;0;0;128;128;57
obj23__75.png;128;128;0;0;128;128;22
obj13__290.png;128;128;0;0;128;128;12
obj23__190.png;128;128;0;0;128;128;22
obj14__65.png;128;128;0;0;128;128;13
obj62__255.png;128;128;0;0;128;128;61
obj90__120.png;128;128;0;0;128;128;89
obj90__250.png;128;128;0;0;128;128;89
obj44__255.png;128;128;0;0;128;128;43
obj74__120.png;128;128;0;0;128;128;73
obj62__120.png;128;128;0;0;128;128;61
obj35__320.png;128;128;0;0;128;128;34
obj57__140.png;128;128;0;0;128;128;56
obj11__215.png;128;128;0;0;128;128;10
obj42__65.png;128;128;0;0;128;128;41
obj8__25.png;128;128;0;0;128;128;7
obj70__30.png;128;128;0;0;128;128;69
obj52__35.png;128;128;0;0;128;128;51
obj19__325.png;128;128;0;0;128;128;18
obj14__155.png;128;128;0;0;128;128;13
obj62__265.png;128;128;0;0;128;128;61
obj80__180.png;128;128;0;0;128;128;79
obj20__235.png;128;128;0;0;128;128;19
obj83__185.png;128;128;0;0;128;128;82
obj85__235.png;128;128;0;0;128;128;84
obj27__100.png;128;128;0;0;128;128;26
obj42__240.png;128;128;0;0;128;128;41
obj14__140.png;128;128;0;0;128;128;13
obj10__205.png;128;128;0;0;128;128;9
obj61__150.png;128;128;0;0;128;128;60
obj10__25.png;128;128;0;0;128;128;9
obj54__10.png;128;128;0;0;128;128;53
obj53__160.png;128;128;0;0;128;128;52
obj7__245.png;128;128;0;0;128;128;6
obj87__290.png;128;128;0;0;128;128;86
obj89__310.png;128;128;0;0;128;128;88
obj25__335.png;128;128;0;0;128;128;24
obj50__215.png;128;128;0;0;128;128;49
obj34__5.png;128;128;0;0;128;128;33
obj36__340.png;128;128;0;0;128;128;35
obj78__125.png;128;128;0;0;128;128;77
obj36__35.png;128;128;0;0;128;128;35
obj58__190.png;128;128;0;0;128;128;57
obj92__45.png;128;128;0;0;128;128;91
obj96__205.png;128;128;0;0;128;128;95
obj26__285.png;128;128;0;0;128;128;25
obj85__300.png;128;128;0;0;128;128;84
obj13__340.png;128;128;0;0;128;128;12
obj3__15.png;128;128;0;0;128;128;2
obj70__305.png;128;128;0;0;128;128;69
obj89__90.png;128;128;0;0;128;128;88
obj94__240.png;128;128;0;0;128;128;93
obj91__345.png;128;128;0;0;128;128;90
obj3__85.png;128;128;0;0;128;128;2
obj4__350.png;128;128;0;0;128;128;3
obj84__190.png;128;128;0;0;128;128;83
obj37__60.png;128;128;0;0;128;128;36
obj5__90.png;128;128;0;0;128;128;4
obj7__20.png;128;128;0;0;128;128;6
obj64__50.png;128;128;0;0;128;128;63
obj48__80.png;128;128;0;0;128;128;47
obj43__90.png;128;128;0;0;128;128;42
obj76__40.png;128;128;0;0;128;128;75
obj77__75.png;128;128;0;0;128;128;76
obj89__145.png;128;128;0;0;128;128;88
obj44__70.png;128;128;0;0;128;128;43
obj36__80.png;128;128;0;0;128;128;35
obj8__225.png;128;128;0;0;128;128;7
obj100__110.png;128;128;0;0;128;128;99
obj78__75.png;128;128;0;0;128;128;77
obj66__300.png;128;128;0;0;128;128;65
obj11__235.png;128;128;0;0;128;128;10
obj97__195.png;128;128;0;0;128;128;96
obj96__60.png;128;128;0;0;128;128;95
obj100__65.png;128;128;0;0;128;128;99
obj94__325.png;128;128;0;0;128;128;93
obj91__315.png;128;128;0;0;128;128;90
obj97__290.png;128;128;0;0;128;128;96
obj13__150.png;128;128;0;0;128;128;12
obj16__20.png;128;128;0;0;128;128;15
obj18__130.png;128;128;0;0;128;128;17
obj15__330.png;128;128;0;0;128;128;14
obj19__115.png;128;128;0;0;128;128;18
obj63__15.png;128;128;0;0;128;128;62
obj52__310.png;128;128;0;0;128;128;51
obj34__250.png;128;128;0;0;128;128;33
obj83__285.png;128;128;0;0;128;128;82
obj64__65.png;128;128;0;0;128;128;63
obj50__330.png;128;128;0;0;128;128;49
obj100__335.png;128;128;0;0;128;128;99
obj75__50.png;128;128;0;0;128;128;74
obj66__200.png;128;128;0;0;128;128;65
obj17__85.png;128;128;0;0;128;128;16
obj48__225.png;128;128;0;0;128;128;47
obj42__325.png;128;128;0;0;128;128;41
obj95__330.png;128;128;0;0;128;128;94
obj43__85.png;128;128;0;0;128;128;42
obj47__170.png;128;128;0;0;128;128;46
obj7__190.png;128;128;0;0;128;128;6
obj89__265.png;128;128;0;0;128;128;88
obj83__70.png;128;128;0;0;128;128;82
obj98__280.png;128;128;0;0;128;128;97
obj34__245.png;128;128;0;0;128;128;33
obj76__270.png;128;128;0;0;128;128;75
obj85__220.png;128;128;0;0;128;128;84
obj84__135.png;128;128;0;0;128;128;83
obj42__165.png;128;128;0;0;128;128;41
obj65__250.png;128;128;0;0;128;128;64
obj55__175.png;128;128;0;0;128;128;54
obj100__145.png;128;128;0;0;128;128;99
obj92__195.png;128;128;0;0;128;128;91
obj8__145.png;128;128;0;0;128;128;7
obj24__45.png;128;128;0;0;128;128;23
obj14__135.png;128;128;0;0;128;128;13
obj95__240.png;128;128;0;0;128;128;94
obj21__355.png;128;128;0;0;128;128;20
obj42__140.png;128;128;0;0;128;128;41
obj66__80.png;128;128;0;0;128;128;65
obj42__345.png;128;128;0;0;128;128;41
obj89__245.png;128;128;0;0;128;128;88
obj54__300.png;128;128;0;0;128;128;53
obj66__225.png;128;128;0;0;128;128;65
obj99__15.png;128;128;0;0;128;128;98
obj10__230.png;128;128;0;0;128;128;9
obj77__175.png;128;128;0;0;128;128;76
obj7__255.png;128;128;0;0;128;128;6
obj46__245.png;128;128;0;0;128;128;45
obj49__140.png;128;128;0;0;128;128;48
obj39__190.png;128;128;0;0;128;128;38
obj19__180.png;128;128;0;0;128;128;18
obj29__220.png;128;128;0;0;128;128;28
obj35__295.png;128;128;0;0;128;128;34
obj6__5.png;128;128;0;0;128;128;5
obj50__50.png;128;128;0;0;128;128;49
obj46__295.png;128;128;0;0;128;128;45
obj23__100.png;128;128;0;0;128;128;22
obj44__165.png;128;128;0;0;128;128;43
obj78__155.png;128;128;0;0;128;128;77
obj72__205.png;128;128;0;0;128;128;71
obj66__255.png;128;128;0;0;128;128;65
obj94__30.png;128;128;0;0;128;128;93
obj22__155.png;128;128;0;0;128;128;21
obj86__285.png;128;128;0;0;128;128;85
obj15__50.png;128;128;0;0;128;128;14
obj79__95.png;128;128;0;0;128;128;78
obj63__215.png;128;128;0;0;128;128;62
obj33__95.png;128;128;0;0;128;128;32
obj10__175.png;128;128;0;0;128;128;9
obj50__180.png;128;128;0;0;128;128;49
obj28__200.png;128;128;0;0;128;128;27
obj98__145.png;128;128;0;0;128;128;97
obj60__145.png;128;128;0;0;128;128;59
obj16__250.png;128;128;0;0;128;128;15
obj84__205.png;128;128;0;0;128;128;83
obj94__20.png;128;128;0;0;128;128;93
obj39__315.png;128;128;0;0;128;128;38
obj49__20.png;128;128;0;0;128;128;48
obj85__315.png;128;128;0;0;128;128;84
obj40__140.png;128;128;0;0;128;128;39
obj16__170.png;128;128;0;0;128;128;15
obj10__55.png;128;128;0;0;128;128;9
obj81__230.png;128;128;0;0;128;128;80
obj14__160.png;128;128;0;0;128;128;13
obj35__355.png;128;128;0;0;128;128;34
obj27__300.png;128;128;0;0;128;128;26
obj90__20.png;128;128;0;0;128;128;89
obj6__240.png;128;128;0;0;128;128;5
obj58__95.png;128;128;0;0;128;128;57
obj29__285.png;128;128;0;0;128;128;28
obj35__50.png;128;128;0;0;128;128;34
obj15__150.png;128;128;0;0;128;128;14
obj91__310.png;128;128;0;0;128;128;90
obj98__150.png;128;128;0;0;128;128;97
obj15__140.png;128;128;0;0;128;128;14
obj40__15.png;128;128;0;0;128;128;39
obj4__335.png;128;128;0;0;128;128;3
obj39__35.png;128;128;0;0;128;128;38
obj80__300.png;128;128;0;0;128;128;79
obj49__105.png;128;128;0;0;128;128;48
obj34__185.png;128;128;0;0;128;128;33
obj44__115.png;128;128;0;0;128;128;43
obj39__75.png;128;128;0;0;128;128;38
obj86__350.png;128;128;0;0;128;128;85
obj54__330.png;128;128;0;0;128;128;53
obj32__105.png;128;128;0;0;128;128;31
obj36__10.png;128;128;0;0;128;128;35
obj1__40.png;128;128;0;0;128;128;0
obj81__225.png;128;128;0;0;128;128;80
